id,Text1,Text2,Class
2364,Metasploit can integrate with other security tools and frameworks.,"It can work in conjunction with network scanners, IDS/IPS systems, etc.for comprehensive testing.",Neutral
423627,"A group of people , three of whom are wearing yellow hats , are sitting and walking on a brick lined pathway in front of a tall mountain with mist.",The people are by the Grand Canyon.,Conflict
306013,Two women talk and laugh while people walk by.,A pair of women were laughing as other walkers passed by.,Duplicate
479360,Gentleman in blue scarf is walking in the city with a blond girl in front of a man in a black suit.,Three people are headed to work.,Neutral
349418,A silhouette of an individual is shown fishing at sunset on a body of water.,A person trying to catch fish.,Duplicate
516330,A kid is crying because he got hurt while playing.,A small child has tears coming from his eyes.,Duplicate
73987,Soccer player kicks ball off tee as coach looks on.,A soccer player scored a winning goal.,Neutral
93536,The street is crowded and the people are watching the parade.,Only a few people showed up for the parade.,Conflict
308278,A girl with frizzy red-hair under an army cap and thick white rimmed glasses smiles as she paints a very colorful abstract painting on the beach while surrounded by other beach goers.,The girl is reading a book.,Neutral
395181,A young boy with a life jacket paddles downstream on his own in a kayak.,A young boy is sprinting,Conflict
292997,A group of five black children push and pull a cart loaded with bricks while two other children ride atop.,They are having fun,Neutral
506396,A man rides a rickshaw on an empty street.,It is night out.,Neutral
405278,"Two little boys , from the waist up , in a martial arts match , one delivering a punch and the other blocking.",One of the boys has a yellow belt.,Neutral
41343,A man in a black sweatshirt and white sunglasses sits on a bench and talks on a cellphone.,A man is swimming at the beach because he is in search of sea shells.,Conflict
42027,A girl in a jumpsuit makes a snow angel.,a girl makes a snowman,Conflict
479525,People milling around acting as if they are waiting for an answer from someone or something.,a class sits attentively,Conflict
534559,a woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness.,The woman is lifting weights.,Conflict
98141,"Through windows into a building , we see on one floor people eating at a nice restaurant , while on the floor below we see a working man looking out at us from where he kneels between shelves and boxes.",There are people cooking dinner at home.,Conflict
188070,"Two men , one wearing red uniform with white stripes and the other a white uniform are playing soccer.",Two men in uniforms are playing soccer.,Duplicate
128357,Lady talks on microphone while sitting down.,The lady was singing,Conflict
186960,A crowd of people gather at the bottom of steps as they look up at two men wearing suits.,Two boys playing in the park.,Conflict
519717,"An elderly woman wearing a striped hat , sunglasses , scarf , and blue plaid shirt.",the young woman wearing a hat,Conflict
458351,A child laying in the midst of stuffed toys and blankets.,The child is operating a welder.,Conflict
358752,A woman with purple hair is beside a man.,A couple stands together,Duplicate
266085,An elderly man and woman observe a wooden contraption with a tube.,A man and woman are silent,Duplicate
327274,A boy surfs on a yellow board across the bright blue wave.,A boy plays soccer in a field,Conflict
305873,A band is playing at an outdoor music festival.,The music festival outside had a band.,Duplicate
214192,Someone is kicking a field goal in a football game.,Someone is playing baseball..,Conflict
289811,This is a child sitting on a merry-go-round.,A child is outside on the merry-go-round.,Duplicate
144556,Guy delivering a item with his bicycle.,A man is walking in park,Conflict
342161,An older man is sitting on a red bench with a younger man.,An old man and his grandson are sitting on a bench,Neutral
192104,A girl playing trumpet in a marching band.,The girl is playing in the band.,Duplicate
33256,A girl rides a unicycle with a child who rides a scooter.,A small human riding,Neutral
78590,A medium sized child jumps off of a dusty bank over a creek.,A child is sleeping in his bed.,Conflict
369760,Outdoor group exercise for people getting healthy.,People are working out outdoors.,Duplicate
333074,Two workers in reflective vests walk in front of a wall painted with the image of a mannequin in a reflective vest with rubber boots and a trowel.,Two men in orange vests walk in front of a brightly painted wall.,Neutral
308733,women next to a cluttered table There are many things on the table..,a woman raises her hand.,Duplicate
20352,A little girl is practicing karate with people in the background.,The girl is having a tea party in her room.,Conflict
238450,Three children are looking at an object that is floating in the water on the beach.,Three kids are looking at a dead fish float in the ocean.,Neutral
532454,One man kite surfing in the ocean.,The man is riding on the back of a dolphin.,Conflict
505799,Teenager standing up with a headband on.,A teen has a headband on..,Duplicate
423022,A horn and percussion band playing their instruments in public.,A band is performing music outside.,Duplicate
143035,A man and two woman are sitting around a table.,A man and a woman are together.,Duplicate
505086,Woman in tan jacket standing outside and looking up.,There is a person outside.,Duplicate
299836,A girl in cargo pants and a green shirt jumps in front of a square stone.,the girl is in an airplane,Conflict
528247,Cowboys are riding on horses in a dirt field.,Cowgirls ride in the forest.,Conflict
411397,A person flipping upside down.,A person is doing a backflip..,Neutral
250435,A woman and boy sit on a police motorcycle.,A woman and boy on a bicycle.,Conflict
346474,A boy is on the beach with a paddle in his hand as he walks through the ocean water.,A kid jogs on a track.,Conflict
375295,A student in a science lab is looking at something through a microscope.,A student in a science lab mixes chemicals.,Conflict
509970,A black dog leaps in the air while playing outside.,A black dog leaps in the air while playing outside trying to catch a ball begin thrown.,Neutral
114584,Men carry a small structure on their shoulders while others play instruments behind.,The men are sleeping.,Conflict
179687,Three man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch.,Three guys are trying to get a car unstuck from a hole.,Duplicate
